B_win_prob,R_win_prob,R_fighter,B_fighter,date
0.33460468,0.6653953,Donald Cerrone,Alex Morono,2021-05-08
0.4952013,0.5047987,Neil Magny,Geoff Neal,2021-05-08
0.5164379,0.48356214,Maurice Greene,Marcos Rogerio de Lima,2021-05-08
0.46413505,0.53586495,Diego Ferreira,Gregor Gillespie,2021-05-08
0.5361053,0.46389475,Phil Hawes,Kyle Daukaus,2021-05-08
0.17279297,0.827207,JunYong Park,Tafon Nchukwi,2021-05-08
0.33846384,0.66153616,Ludovit Klein,Michael Trizano,2021-05-08
0.6541917,0.34580833,Marina Rodriguez,Michelle Waterson-Gomez,2021-05-08
0.5232905,0.4767095,Christian Aguilera,Carlston Harris,2021-05-08
0.68366987,0.31633013,Merab Dvalishvili,Cody Stamann,2021-05-01
0.3276888,0.6723112,Randa Markos,Luana Pinheiro,2021-05-01
0.67956364,0.32043636,Sean Strickland,Krzysztof Jotko,2021-05-01
0.67438734,0.32561266,Kai Kamaka,TJ Brown,2021-05-01
0.22573227,0.77426773,Giga Chikadze,Cub Swanson,2021-05-01
0.45792663,0.54207337,Ion Cutelaba,Dustin Jacoby,2021-05-01
0.28601092,0.7139891,Poliana Botelho,Luana Carolina,2021-05-01
0.6826138,0.3173862,Dominick Reyes,Jiri Prochazka,2021-05-01
0.4387418,0.5612582,Andreas Michailidis,KB Bhullar,2021-05-01
0.2827878,0.7172122,Luke Sanders,Felipe Colares,2021-05-01
0.9168002,0.083199784,Loma Lookboonmee,Sam Hughes,2021-05-01
0.24153447,0.7584655,Valentina Shevchenko,Jessica Andrade,2021-04-24
0.6911371,0.30886292,Uriah Hall,Chris Weidman,2021-04-24
0.3842308,0.6157692,Zhang Weili,Rose Namajunas,2021-04-24
0.2001363,0.7998637,Alex Oliveira,Randy Brown,2021-04-24
0.73654807,0.26345196,Karl Roberson,Brendan Allen,2021-04-24
0.69837487,0.30162516,Anthony Smith,Jimmy Crute,2021-04-24
0.4644788,0.5355212,Kamaru Usman,Jorge Masvidal,2021-04-24
0.5410296,0.45897043,Pat Sabatini,Tristan Connelly,2021-04-24
0.3666479,0.6333521,Batgerel Danaa,Kevin Natividad,2021-04-24
0.27797687,0.7220231,Dwight Grant,Stefan Sekulic,2021-04-24
0.25625455,0.74374545, Aoriqileng,Jeff Molina,2021-04-24
0.52366567,0.4763343,Liang Na,Ariane Carnelossi,2021-04-24
0.28915763,0.7108424,Kazula Vargas,Rongzhu,2021-04-24
0.29080033,0.70919967,Robert Whittaker,Kelvin Gastelum,2021-04-17
0.39699638,0.6030036,Tracy Cortez,Justine Kish,2021-04-17
0.42398584,0.57601416,Andrei Arlovski,Chase Sherman,2021-04-17
0.3907867,0.6092133,Abdul Razak Alhassan,Jacob Malkoun,2021-04-17
0.68774444,0.31225556,Luis Pena,Alexander Munoz,2021-04-17
0.6652266,0.3347734,Jessica Penne,Loopy Godinez,2021-04-17
0.6217792,0.3782208,Tony Gravely,Anthony Birchak,2021-04-17
0.4678555,0.5321445,Alexandr Romanov,Juan Espino,2021-04-17
0.5267917,0.47320834,Bartosz Fabinski,Gerald Meerschaert,2021-04-17
0.30871993,0.69128007,Austin Hubbard,Dakota Bush,2021-04-17
0.34348226,0.65651774,Nina Nunes,Mackenzie Dern,2021-04-10
0.29820895,0.70179105,Marvin Vettori,Kevin Holland,2021-04-10
0.6720576,0.32794234,Scott Holtzman,Mateusz Gamrot,2021-04-10
0.31235182,0.6876482,Arnold Allen,Sodiq Yusuff,2021-04-10
0.4148795,0.5851205,Mike Perry,Daniel Rodriguez,2021-04-10
0.7721044,0.22789562,John Makdessi,Ignacio Bahamondes,2021-04-10
0.7239301,0.27606988,Jim Miller,Joe Solecki,2021-04-10
0.32725215,0.67274785,Sam Alvey,Julian Marquez,2021-04-10
0.43889403,0.56110597,Luis Saldana,Jordan Griffin,2021-04-10
0.3079931,0.6920069,Hunter Azure,Jack Shore,2021-04-10
0.70272434,0.29727563,Da Woon Jung,William Knight,2021-04-10
0.80595225,0.19404775,Impa Kasanganay,Sasha Palatnikov,2021-04-10
0.5616317,0.4383683,Yorgan De Castro,Jarjis Danho,2021-04-10
0.32841653,0.6715835,Stipe Miocic,Francis Ngannou,2021-03-27
0.32012647,0.6798735,Alonzo Menifield,Fabio Cherant,2021-03-27
0.29233623,0.7076638,Jamie Mullarkey,Khama Worthy,2021-03-27
0.36791426,0.63208574,Tyron Woodley,Vicente Luque,2021-03-27
0.6482911,0.35170892,Modestas Bukauskas,Michal Oleksiejczuk,2021-03-27
0.2508824,0.7491176,Shane Young,Omar Morales,2021-03-27
0.18278605,0.81721395,Gillian Robertson,Miranda Maverick,2021-03-27
0.6240468,0.37595323,Sean O'Malley,Thomas Almeida,2021-03-27
0.5243387,0.47566128,Jared Gooden,Abubakar Nurmagomedov,2021-03-27
0.81807196,0.18192802,Marc-Andre Barriault,Abu Azaitar,2021-03-27
0.49702173,0.50297827,Marion Reneau,Macy Chiasson,2021-03-20
0.70173305,0.29826695,Cheyanne Vlismas,Montserrat Conejo Ruiz,2021-03-20
0.51168746,0.48831254,Derek Brunson,Kevin Holland,2021-03-20
0.6476786,0.35232142,Adrian Yanez,Gustavo Lopez,2021-03-20
0.20536488,0.7946351,Leonardo Santos,Grant Dawson,2021-03-20
0.5679455,0.43205452,Song Kenan,Max Griffin,2021-03-20
0.7057031,0.29429692,Trevin Giles,Roman Dolidze,2021-03-20
0.25953424,0.74046576,Bruno Silva,JP Buys,2021-03-20
0.49169594,0.50830406,Tai Tuivasa,Harry Hunsucker,2021-03-20
0.557198,0.442802,Montel Jackson,Jesse Strader,2021-03-20
0.63953316,0.36046684,Misha Cirkunov,Ryan Spann,2021-03-13
0.4239599,0.5760401,Leon Edwards,Belal Muhammad,2021-03-13
0.72967046,0.27032954,Jonathan Martinez,Davey Grant,2021-03-13
0.1893782,0.8106218,Dan Ige,Gavin Tucker,2021-03-13
0.3936655,0.6063345,Charles Jourdain,Marcelo Rojo,2021-03-13
0.6283883,0.37161174,Angela Hill,Ashley Yoder,2021-03-13
0.42574364,0.57425636,Eryk Anders,Darren Stewart,2021-03-13
0.48619175,0.51380825,Manel Kape,Matheus Nicolau,2021-03-13
0.62109226,0.37890774,Gloria de Paula,Jinh Yu Frey,2021-03-13
0.50667864,0.49332136,Matthew Semelsberger,Jason Witt,2021-03-13
0.5597133,0.4402867,Cortney Casey,JJ Aldrich,2021-03-13
0.26181644,0.73818356,Rani Yahya,Ray Rodriguez,2021-03-13
0.67456686,0.32543316,Nasrat Haqparast,Rafa Garcia,2021-03-13
0.34195262,0.6580474,Jan Blachowicz,Israel Adesanya,2021-03-06
0.41036212,0.5896379,Joseph Benavidez,Askar Askarov,2021-03-06
0.35629547,0.64370453,Song Yadong,Kyler Phillips,2021-03-06
0.30197078,0.6980292,Petr Yan,Aljamain Sterling,2021-03-06
0.42275888,0.5772411,Amanda Nunes,Megan Anderson,2021-03-06
0.6148449,0.38515505,Dominick Cruz,Casey Kenney,2021-03-06
0.3073743,0.6926257,Thiago Santos,Aleksandar Rakic,2021-03-06
0.403948,0.596052,Islam Makhachev,Drew Dober,2021-03-06
0.24655229,0.7534477,Rogerio Bontorin,Kai Kara-France,2021-03-06
0.41389447,0.5861055,Tim Elliott,Jordan Espinosa,2021-03-06
0.61366856,0.38633144,Sean Brady,Jake Matthews,2021-03-06
0.26417983,0.7358202,Livinha Souza,Amanda Lemos,2021-03-06
0.30875587,0.6912441,Kennedy Nzechukwu,Carlos Ulberg,2021-03-06
0.45096785,0.54903215,Uros Medic,Aalon Cruz,2021-03-06
0.2284494,0.7715506,Mario Bautista,Trevin Jones,2021-03-06
0.42835653,0.5716435,Jairzinho Rozenstruik,Ciryl Gane,2021-02-27
0.55412674,0.44587323,Alexander Hernandez,Thiago Moises,2021-02-27
0.5755268,0.42447323,Pedro Munhoz,Jimmie Rivera,2021-02-27
0.67249024,0.32750976,Montana De La Rosa,Mayra Bueno Silva,2021-02-27
0.6392946,0.3607054,Nikita Krylov,Magomed Ankalaev,2021-02-27
0.7217421,0.2782579,Alexis Davis,Sabina Mazo,2021-02-27
0.35361576,0.64638424,Vince Cachero,Ronnie Lawrence,2021-02-27
0.6451231,0.35487688,Alex Caceres,Kevin Croom,2021-02-27
0.3753751,0.6246249,Dustin Jacoby,Maxim Grishin,2021-02-27
0.452765,0.547235,Aleksei Oleinik,Chris Daukaus,2021-02-20
0.7735518,0.22644821,Andrei Arlovski,Tom Aspinall,2021-02-20
0.7793058,0.22069421,Jared Gordon,Danny Chavez,2021-02-20
0.4465751,0.5534249,Phil Hawes,Nassourdine Imavov,2021-02-20
0.60203964,0.39796036,Ketlen Vieira,Yana Santos,2021-02-20
0.48007917,0.5199208,Charles Rosa,Darrick Minner,2021-02-20
0.4515162,0.5484838,Curtis Blaydes,Derrick Lewis,2021-02-20
0.40796936,0.59203064,Aiemann Zahabi,Drako Rodriguez,2021-02-20
0.430547,0.569453,Eddie Wineland,John Castaneda,2021-02-20
0.74866223,0.25133774,Nate Landwehr,Julian Erosa,2021-02-20
0.3022403,0.6977597,Shana Dobson,Casey O'Neill,2021-02-20
0.7191879,0.28081208,Serghei Spivac,Jared Vanderaa,2021-02-20
0.56865966,0.4313403,Kamaru Usman,Gilbert Burns,2021-02-13
0.4784177,0.5215823,Belal Muhammad,Dhiego Lima,2021-02-13
0.74944377,0.25055623,Ricky Simon,Brian Kelleher,2021-02-13
0.36670852,0.6332915,Maycee Barber,Alexa Grasso,2021-02-13
0.51500607,0.48499396,Kelvin Gastelum,Ian Heinisch,2021-02-13
0.6590289,0.34097114,Maki Pitolo,Julian Marquez,2021-02-13
0.33397222,0.6660278,Polyana Viana,Mallory Martin,2021-02-13
0.698195,0.30180505,Rodolfo Vieira,Anthony Hernandez,2021-02-13
0.6867031,0.3132969,Andre Ewell,Chris Gutierrez,2021-02-13
0.7103511,0.2896489,Gabe Green,Phil Rowe,2021-02-13
0.6689967,0.3310033,Alexandre Pantoja,Manel Kape,2021-02-06
0.6343725,0.3656275,Michael Johnson,Clay Guida,2021-02-06
0.74575967,0.25424033,Mike Rodriguez,Danilo Marques,2021-02-06
0.60897225,0.39102775,Devonte Smith,Justin Jaynes,2021-02-06
0.6645795,0.3354205,Cory Sandhagen,Frankie Edgar,2021-02-06
0.14392596,0.85607404,Alistair Overeem,Alexander Volkov,2021-02-06
0.8363124,0.16368756,Diego Ferreira,Beneil Dariush,2021-02-06
0.32700193,0.6729981,Molly McCann,Lara Procopio,2021-02-06
0.27093524,0.72906476,SeungWoo Choi,Youssef Zalal,2021-02-06
0.36566782,0.6343322,Karol Rosa,Joselyne Edwards,2021-02-06
0.2808836,0.7191164,Timur Valiev,Martin Day,2021-02-06
0.31508642,0.6849136,Ode Osbourne,Jerome Rivera,2021-02-06
0.30849767,0.69150233,Dan Hooker,Michael Chandler,2021-01-23
0.3438974,0.6561026,Dustin Poirier,Conor McGregor,2021-01-23
0.55628574,0.44371426,Andrew Sanchez,Makhmud Muradov,2021-01-23
0.36765927,0.6323407,Marina Rodriguez,Amanda Ribas,2021-01-23
0.3668595,0.6331405,Arman Tsarukyan,Matt Frevola,2021-01-23
0.2963292,0.7036708,Jessica Eye,Joanne Wood,2021-01-23
0.6852441,0.3147559,Brad Tavares,Antonio Carlos Junior,2021-01-23
0.7739605,0.2260395,Nik Lentz,Movsar Evloev,2021-01-23
0.37432396,0.62567604,Julianna Pena,Sara McMann,2021-01-23
0.403615,0.596385,Amir Albazi,Zhalgas Zhumagulov,2021-01-23
0.67612314,0.3238769,Khalil Rountree Jr.,Marcin Prachnio,2021-01-23
0.4518308,0.5481692,Matt Schnell,Tyson Nam,2021-01-20
0.5645988,0.43540123,Roxanne Modafferi,Viviane Araujo,2021-01-20
0.52302134,0.47697863,Omari Akhmedov,Tom Breese,2021-01-20
0.6093972,0.39060283,Michael Chiesa,Neil Magny,2021-01-20
0.39004356,0.60995644,Warlley Alves,Mounir Lazzez,2021-01-20
0.5486858,0.4513142,Ike Villanueva,Vinicius Moreira,2021-01-20
0.430786,0.569214, Sumudaerji,Zarrukh Adashev,2021-01-20
0.8486999,0.1513001,Ricky Simon,Gaetano Pirrello,2021-01-20
0.52718276,0.47281724,Dalcha Lungiambula,Markus Perez,2021-01-20
0.27286732,0.7271327,Lerone Murphy,Douglas Silva de Andrade,2021-01-20
0.60089743,0.3991026,Francisco Figueiredo,Jerome Rivera,2021-01-20
0.65797436,0.34202567,Umar Nurmagomedov,Sergey Morozov,2021-01-20
0.7368773,0.2631227,Victoria Leonardo,Manon Fiorot,2021-01-20
0.51796067,0.4820393,Mike Davis,Mason Jones,2021-01-20
0.34740448,0.6525955,Punahele Soriano,Dusko Todorovic,2021-01-16
0.7032267,0.29677334,Santiago Ponzinibbio,Li Jingliang,2021-01-16
0.24884266,0.75115734,Wu Yanan,Joselyne Edwards,2021-01-16
0.4829427,0.5170573,Carlos Condit,Matt Brown,2021-01-16
0.50970995,0.49029002,Max Holloway,Calvin Kattar,2021-01-16
0.65565,0.34434998,Joaquin Buckley,Alessio Di Chirico,2021-01-16
0.20342278,0.7965772,Carlos Felipe,Justin Tafa,2021-01-16
0.33578813,0.66421187,David Zawada,Ramazan Emeev,2021-01-16
0.3102368,0.6897632,Sarah Moras,Vanessa Melo,2021-01-16
0.4821515,0.5178485,Jacob Kilburn,Austin Lingo,2021-01-16
0.36879843,0.63120157,Sijara Eubanks,Pannie Kianzad,2020-12-19
0.36654764,0.63345236,Stephen Thompson,Geoff Neal,2020-12-19
0.17537665,0.82462335,Anthony Pettis,Alex Morono,2020-12-19
0.41095704,0.58904296,Marcin Tybura,Greg Hardy,2020-12-19
0.5420747,0.45792535,Deron Winn,Antonio Arroyo,2020-12-19
0.21290988,0.7870901,Marlon Moraes,Rob Font,2020-12-19
0.60674894,0.39325106,Jose Aldo,Marlon Vera,2020-12-19
0.43620557,0.56379443,Michel Pereira,Khaos Williams,2020-12-19
0.6625992,0.3374008,Gillian Robertson,Taila Santos,2020-12-19
0.17594111,0.8240589,Tafon Nchukwi,Jamie Pickett,2020-12-19
0.5811523,0.4188477,Christos Giagos,Carlton Minus,2020-12-19
0.67005956,0.3299404,Jimmy Flick,Cody Durden,2020-12-19
0.19117069,0.8088293,Junior Dos Santos,Ciryl Gane,2020-12-12
0.51668155,0.48331842,Cub Swanson,Daniel Pineda,2020-12-12
0.32640654,0.67359346,Gavin Tucker,Billy Quarantillo,2020-12-12
0.44366127,0.5563387,Mackenzie Dern,Virna Jandiroba,2020-12-12
0.5391578,0.4608422,Kevin Holland,Jacare Souza,2020-12-12
0.3885333,0.6114667,Renato Moicano,Rafael Fiziev,2020-12-12
0.5816094,0.41839057,Deiveson Figueiredo,Brandon Moreno,2020-12-12
0.797485,0.20251502,Tony Ferguson,Charles Oliveira,2020-12-12
0.4910134,0.5089866,Tecia Torres,Sam Hughes,2020-12-12
0.7913689,0.20863108,Chase Hooper,Peter Barrett,2020-12-12
0.52220285,0.47779715,Ovince Saint Preux,Jamahal Hill,2020-12-05
0.254839,0.745161,Roman Dolidze,John Allan,2020-12-05
0.5029417,0.49705827,Gian Villante,Jake Collier,2020-12-05
0.7395277,0.2604723,Gabriel Benitez,Justin Jaynes,2020-12-05
0.7860775,0.21392252,Matt Wiman,Jordan Leavitt,2020-12-05
0.61039835,0.38960165,Ilia Topuria,Damon Jackson,2020-12-05
0.5257206,0.47427943,Louis Smolka,Jose Quinonez,2020-12-05
0.6552564,0.34474358,Jack Hermansson,Marvin Vettori,2020-12-05
0.3333907,0.6666093,Miguel Baeza,Takashi Sato,2020-11-28
0.43385702,0.566143,Jonathan Pearce,Kai Kamaka,2020-11-28
0.1751669,0.8248331,Gina Mazany,Rachael Ostovich,2020-11-28
0.2813499,0.7186501,Martin Day,Anderson Dos Santos,2020-11-28
0.56579417,0.43420583,Josh Parisian,Parker Porter,2020-11-28
0.71643305,0.28356695,Anthony Smith,Devin Clark,2020-11-28
0.6489973,0.35100266,Spike Carlyle,Bill Algeo,2020-11-28
0.5693104,0.4306896, Sumudaerji,Malcolm Gordon,2020-11-28
0.10739452,0.8926055,Ashlee Evans-Smith,Norma Dumont,2020-11-28
0.5051035,0.49489647,Luke Sanders,Nate Maness,2020-11-28
0.73945606,0.26054394,Deiveson Figueiredo,Alex Perez,2020-11-21
0.3230036,0.6769964,Mike Perry,Tim Means,2020-11-21
0.5311732,0.4688268,Brandon Moreno,Brandon Royval,2020-11-21
0.5127139,0.48728606,Mauricio Rua,Paul Craig,2020-11-21
0.26856172,0.7314383,Joaquin Buckley,Jordan Wright,2020-11-21
0.4634673,0.5365327,Antonina Shevchenko,Ariane Lipski,2020-11-21
0.753831,0.24616899,Valentina Shevchenko,Jennifer Maia,2020-11-21
0.7673033,0.23269673,Katlyn Chookagian,Cynthia Calvillo,2020-11-21
0.66338015,0.33661988,Daniel Rodriguez,Nicolas Dalby,2020-11-21
0.36188692,0.6381131,Alan Jouban,Jared Gooden,2020-11-21
0.6732075,0.32679248,Louis Cosce,Sasha Palatnikov,2020-11-21
0.2980075,0.7019925,Kyle Daukaus,Dustin Stoltzfus,2020-11-21
0.52769864,0.47230136,Brendan Allen,Sean Strickland,2020-11-14
0.7425555,0.25744447,Abdul Razak Alhassan,Khaos Williams,2020-11-14
0.73189723,0.2681028,Ashley Yoder,Miranda Granger,2020-11-14
0.6429478,0.35705218,Randa Markos,Kanako Murata,2020-11-14
0.6980169,0.3019831,Geraldo de Freitas,Tony Gravely,2020-11-14
0.7531078,0.24689223,Kay Hansen,Cory McKenna,2020-11-14
0.227462,0.772538,Alex Morono,Rhys McKee,2020-11-14
0.33263057,0.6673694,Paul Felder,Rafael Dos Anjos,2020-11-14
0.3581686,0.6418314,Don'Tale Mayes,Roque Martinez,2020-11-14
0.435883,0.564117,Trevin Giles,Bevon Lewis,2020-11-07
0.250221,0.749779,Darren Elkins,Eduardo Garagorri,2020-11-07
0.4023605,0.5976395,Alexandr Romanov,Marcos Rogerio de Lima,2020-11-07
0.39857107,0.6014289,Thiago Santos,Glover Teixeira,2020-11-07
0.2785439,0.7214561,Andrei Arlovski,Tanner Boser,2020-11-07
0.5454002,0.4545998,Giga Chikadze,Jamey Simmons,2020-11-07
0.46948814,0.53051186,Claudia Gadelha,Yan Xiaonan,2020-11-07
0.45208383,0.5479162,Max Griffin,Ramiz Brahimaj,2020-11-07
0.32029694,0.67970306,Raoni Barcelos,Khalid Taha,2020-11-07
0.6174482,0.3825518,Gustavo Lopez,Anthony Birchak,2020-11-07
0.276124,0.723876,Sean Strickland,Jack Marshman,2020-10-31
0.23240453,0.76759547,Bryce Mitchell,Andre Fili,2020-10-31
0.1988892,0.8011108,Maurice Greene,Greg Hardy,2020-10-31
0.5150664,0.48493358,Bobby Green,Thiago Moises,2020-10-31
0.39387876,0.60612124,Kevin Holland,Charlie Ontiveros,2020-10-31
0.5121173,0.48788267,Adrian Yanez,Victor Rodriguez,2020-10-31
0.38277477,0.6172252,Chris Gruetzemacher,Alexander Hernandez,2020-10-31
0.7219284,0.27807158,Dustin Jacoby,Justin Ledet,2020-10-31
0.54680336,0.45319664,Uriah Hall,Anderson Silva,2020-10-31
0.34046012,0.6595399,Cole Williams,Jason Witt,2020-10-31
0.35654086,0.64345914,Miles Johns,Kevin Natividad,2020-10-31
0.21558708,0.7844129,Jacob Malkoun,Phil Hawes,2020-10-24
0.2852401,0.7147599,Magomed Ankalaev,Ion Cutelaba,2020-10-24
0.41081876,0.58918124,Robert Whittaker,Jared Cannonier,2020-10-24
0.56861055,0.43138945,Alexander Volkov,Walt Harris,2020-10-24
0.712523,0.28747702,Lauren Murphy,Liliya Shakirova,2020-10-24
0.39554965,0.60445035,Khabib Nurmagomedov,Justin Gaethje,2020-10-24
0.48229706,0.51770294,Stefan Struve,Tai Tuivasa,2020-10-24
0.6424095,0.3575905,Nathaniel Wood,Casey Kenney,2020-10-24
0.6665826,0.33341742,Da Woon Jung,Sam Alvey,2020-10-24
0.22235394,0.77764606,Joel Alvarez,Alexander Yakovlev,2020-10-24
0.5568501,0.44314992,Alex Oliveira,Shavkat Rakhmonov,2020-10-24
0.4801386,0.5198614,Liana Jojua,Miranda Maverick,2020-10-24
0.81769025,0.18230972,Thomas Almeida,Jonathan Martinez,2020-10-17
0.53501356,0.4649864,Gillian Robertson,Poliana Botelho,2020-10-17
0.4684384,0.5315616,Katlyn Chookagian,Jessica Andrade,2020-10-17
0.44638932,0.5536107,Mateusz Gamrot,Guram Kutateladze,2020-10-17
0.32822305,0.67177695,Jimmy Crute,Modestas Bukauskas,2020-10-17
0.74926955,0.25073045,JunYong Park,John Phillips,2020-10-17
0.78793144,0.21206853,Claudio Silva,James Krause,2020-10-17
0.31533545,0.68466455,Brian Ortega,Chan Sung Jung,2020-10-17
0.4318967,0.5681033,Jamie Mullarkey,Fares Ziam,2020-10-17
0.6093638,0.3906362,Gadzhimurad Antigulov,Maxim Grishin,2020-10-17
0.3646109,0.6353891,Said Nurmagomedov,Mark Striegl,2020-10-17
0.40575278,0.5942472,Marlon Moraes,Cory Sandhagen,2020-10-10
0.46136367,0.5386363,Ben Rothwell,Marcin Tybura,2020-10-10
0.23951274,0.76048726,Chris Daukaus,Rodrigo Nascimento,2020-10-10
0.8002542,0.19974574,Tom Aspinall,Alan Baudot,2020-10-10
0.32450682,0.6754932,Youssef Zalal,Ilia Topuria,2020-10-10
0.30804574,0.69195426,Markus Perez,Dricus Du Plessis,2020-10-10
0.3661272,0.6338728,Impa Kasanganay,Joaquin Buckley,2020-10-10
0.42316645,0.57683355,Tom Breese,KB Bhullar,2020-10-10
0.21693045,0.78306955,Edson Barboza,Makwan Amirkhani,2020-10-10
0.4076646,0.5923354,Giga Chikadze,Omar Morales,2020-10-10
0.91858447,0.08141551,Ali AlQaisi,Tony Kelley,2020-10-10
0.20147127,0.79852873,Bruno Silva,Tagir Ulanbekov,2020-10-10
0.30203563,0.6979644,Tracy Cortez,Stephanie Egger,2020-10-10
0.6462667,0.35373333,Germaine de Randamie,Julianna Pena,2020-10-03
0.2644379,0.7355621,Yorgan De Castro,Carlos Felipe,2020-10-03
0.33161116,0.66838884,Kyler Phillips,Cameron Else,2020-10-03
0.36592346,0.63407654,Dequan Townsend,Dusko Todorovic,2020-10-03
0.47563684,0.52436316,Holly Holm,Irene Aldana,2020-10-03
0.52536047,0.47463956,Carlos Condit,Court McGee,2020-10-03
0.64298713,0.35701284,Casey Kenney,Alatengheili,2020-10-03
0.4604094,0.5395906,Jordan Williams,Nassourdine Imavov,2020-10-03
0.22052479,0.7794752,Charles Jourdain,Josh Culibao,2020-10-03
0.58182734,0.41817266,Loma Lookboonmee,Jinh Yu Frey,2020-10-03
0.76612234,0.23387764,Luigi Vendramini,Jessin Ayari,2020-10-03
0.801903,0.198097,Kai Kara-France,Brandon Royval,2020-09-26
0.6951289,0.30487108,Dominick Reyes,Jan Blachowicz,2020-09-26
0.6860968,0.31390318,Ketlen Vieira,Sijara Eubanks,2020-09-26
0.3140595,0.6859405,Shane Young,Ludovit Klein,2020-09-26
0.57203084,0.42796916,Hakeem Dawodu,Zubaira Tukhugov,2020-09-26
0.50916123,0.49083874,Brad Riddell,Alex Da Silva,2020-09-26
0.30652565,0.69347435,Diego Sanchez,Jake Matthews,2020-09-26
0.34944224,0.65055776,Israel Adesanya,Paulo Costa,2020-09-26
0.3660943,0.6339057,Juan Espino,Jeff Hughes,2020-09-26
0.6821712,0.31782877,Khadis Ibragimov,Danilo Marques,2020-09-26
0.47146624,0.52853376,William Knight,Aleksa Camur,2020-09-26
0.51003814,0.48996183,Colby Covington,Tyron Woodley,2020-09-19
0.44889313,0.55110687,Mirsad Bektic,Damon Jackson,2020-09-19
0.43129843,0.56870157,Khamzat Chimaev,Gerald Meerschaert,2020-09-19
0.26359951,0.7364005,Kevin Holland,Darren Stewart,2020-09-19
0.49506617,0.50493383,Jordan Espinosa,David Dvorak,2020-09-19
0.39742935,0.60257065,Mayra Bueno Silva,Mara Romero Borella,2020-09-19
0.25262398,0.747376,Mackenzie Dern,Randa Markos,2020-09-19
0.42866898,0.571331,Johnny Walker,Ryan Spann,2020-09-19
0.6863782,0.31362182,Darrick Minner,TJ Laramie,2020-09-19
0.8413491,0.15865086,Donald Cerrone,Niko Price,2020-09-19
0.44172305,0.55827695,Andre Ewell,Irwin Rivera,2020-09-19
0.69934696,0.30065304,Journey Newson,Randy Costa,2020-09-19
0.18481195,0.81518805,Jessica-Rose Clark,Sarah Alpar,2020-09-19
0.62918645,0.37081355,Tyson Nam,Jerome Rivera,2020-09-19
0.45532954,0.54467046,Ottman Azaitar,Khama Worthy,2020-09-12
0.17498112,0.8250189,Julia Avila,Sijara Eubanks,2020-09-12
0.34914047,0.65085953,Billy Quarantillo,Kyle Nelson,2020-09-12
0.4161929,0.5838071,Roosevelt Roberts,Kevin Croom,2020-09-12
0.2437852,0.7562148,Alexandr Romanov,Roque Martinez,2020-09-12
0.43527234,0.56472766,Roxanne Modafferi,Andrea Lee,2020-09-12
0.39078325,0.60921675,Bobby Green,Alan Patrick,2020-09-12
0.3750342,0.6249658,Michelle Waterson-Gomez,Angela Hill,2020-09-12
0.30898225,0.69101775,Ed Herman,Mike Rodriguez,2020-09-12
0.6171768,0.38282323,Brok Weaver,Jalin Turner,2020-09-12
0.43805873,0.56194127,Bryan Barberena,Anthony Ivy,2020-09-12
0.5848172,0.41518283,Sabina Mazo,Justine Kish,2020-09-12
0.6772822,0.32271782,Brian Kelleher,Ray Rodriguez,2020-09-05
0.41532528,0.5846747,Michel Pereira,Zelim Imadaev,2020-09-05
0.46195847,0.53804153,Cole Smith,Hunter Azure,2020-09-05
0.5344857,0.46551427,Alistair Overeem,Augusto Sakai,2020-09-05
0.60062903,0.39937097,Ovince Saint Preux,Alonzo Menifield,2020-09-05
0.79621917,0.20378082,Viviane Araujo,Montana De La Rosa,2020-09-05
0.78662294,0.21337704,Andre Muniz,Bartosz Fabinski,2020-09-05
0.62962085,0.37037915,Ji Yeon Kim,Alexa Grasso,2020-08-29
0.27115577,0.7288442,Alex Caceres,Austin Springer,2020-08-29
0.33375746,0.66624254,Maki Pitolo,Impa Kasanganay,2020-08-29
0.3160354,0.6839646,Ricardo Lamas,Bill Algeo,2020-08-29
0.5015049,0.4984951,Alessio Di Chirico,Zak Cummings,2020-08-29
0.4953022,0.5046978,Sean Brady,Christian Aguilera,2020-08-29
0.28047717,0.71952283,Robbie Lawler,Neil Magny,2020-08-29
